"ID","target","log_target","X20aa07010","X963a49cdc","X68a945b18","X935ca66a9","X8.61E.26","X26fc93eb7","X0572565c2","X66ace2992","fb49e4212","X6619d81fc","aca228668","X6eef030c1","bc70cbc26","fc99f9426","X7e814a30d","bd6da0cca","X1db387535","b43a7cfd5","X024c577b9","ea772e115","ad009c8b9","X2ec5b290f","X0ff32eb98","X166008929","X58e056e12","X241f0f867","cbb673163","X1931ccfdd","f02ecb19c","X58e2e02e6","X1fe5d56b9","X9fd594eec","fb0f5dbfe","X91f701ba2","ca2b906e8","X703885424","f97d9431e","X939f628a7","X62fb56487","eeb9cd3aa","X324921c7b","X58232a6fb","c0d2348b7","X491b9ee45","c8d582dd2","d6bb78916","c10f31664","X4bcf15776","X70feb1494","adb64ff71","X11e12dbe8","X9de83dc23","X62e59a501","X15ace8c9f","X5c6487af1","bb0ce54e9","f190486d6","f74e8f13d","X5d3b81ef8","X77deffdf0","c5a231d81","e176a204a","X1702b5bf0","a09a238d0","X190db8488","c47340d97","X8781e4b91","ef30f6be5","X23310aa6f"
"b9713bb06",8120000,15.9098407121379,"Low",-0.297828230844241,-0.479086797762887,-0.450820740957336,-0.452610831503595,-0.280100801862509,-0.346481151078597,-0.000853862342421488,-0.513634750631902,0.0411760254614911,-0.091344655885797,-0.359692390184636,-0.100457232912398,-0.447035063960538,-0.485637526256872,-0.183464398853114,-0.416697967457116,-0.317084371891601,-0.293521482549415,-0.48135433934128,-0.352925629239792,-0.472687444165538,-0.211963113368341,-0.128178660696244,-0.335286743089288,-0.160719206080971,-0.445746651451475,-0.497594633554375,-0.132469216778985,-0.396211674640553,-0.482430717067545,-0.549598099022906,-0.340582900843579,-0.425808728867097,-0.463245235588465,0.0136381701634745,-0.399916610622535,-0.347481820261773,-0.127724376432001,-0.342103384353662,-0.250766139956581,0.730159795912225,-0.41380385279955,-0.241618970308508,0.704848299247791,-0.205511607663388,-0.0598047614995163,-0.392787992286317,-0.43818422613295,-0.392691120723761,-0.386502345333591,-0.47040424879068,0.364306965929551,-0.352083061112146,-0.51767154990042,-0.413305908718547,-0.352126340449573,-0.466602219568214,-0.486238103184048,-0.444066817642723,-0.199399713377174,-0.416334838650881,-0.366973629275179,-0.416884213924967,-0.463183396747502,-0.298655850543216,-0.32140087814738,-0.436966314775997,-0.50041912748561
"448efbb28",1878571.42,14.44602216297,"Low",-0.396288317195931,-0.425941201441315,-0.177673577724994,-0.135454040881028,-0.506034638265031,-0.229717776075427,-0.453319664800203,-0.0683449706351457,-0.211450006707765,-0.091344655885797,-0.374366818850219,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.218855705495428,-0.36685285369101,-0.426561244158854,-0.443710144041324,-0.51581741140205,-0.211963113368341,-0.128178660696244,-0.0727648604245442,-0.331070862133671,-0.460035358969573,-0.423628619749029,-0.132469216778985,-0.396270955017442,-0.444675433540357,0.231316640145937,-0.379888622879939,-0.213840479060146,-0.188295409118568,-0.340978690220219,-0.126452471571911,-0.0908624725909145,-0.445605300176349,-0.257289943084539,-0.330391612245908,-0.348007480845385,-0.203399600402468,-0.247370136475652,-0.465836040821493,-0.241241967813511,-0.450753498091022,-0.454925468762598,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.259122410909408,-0.178403715304276,-0.468744566715776,-0.176041683548236,0.677384988572262,-0.47658109560571,-0.491052872247626,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.0843170960797585,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"20768e427",50000,10.8197782844103,"Low",-0.472385036081308,-0.408012566537653,-0.40251895507784,-0.373291859756903,-0.47188722333885,-0.426095628755398,-0.485689546657992,-0.486459351424842,-0.416022885145062,-0.524888859409,-0.387127191527246,-0.534713498863293,-0.432724686830759,-0.52264939932721,-0.387183581938256,-0.450124650101684,-0.331725283441068,-0.336433114557653,-0.416880486431816,-0.401524031215333,-0.463753379523689,-0.421839007535777,-0.388199100768105,-0.352057182106819,-0.340156038098154,-0.391076813990923,-0.455760092412857,-0.392454963709143,-0.401606242290354,-0.417956309813424,-0.501171499290943,-0.364313336765798,-0.418856332239418,-0.394481967191425,-0.453573950739758,-0.378696298775744,-0.523751550638262,-0.420884459811967,-0.360970469549528,-0.341851970820836,-0.324229032729054,-0.403770269997611,-0.439987946321977,-0.398309720978588,-0.342791146623014,-0.408325719802765,-0.385952869873926,-0.459441373275392,-0.428429181280703,-0.385873353704365,-0.391134143627963,-0.463451166543941,-0.358150300627845,-0.461885985777816,-0.38449599852985,-0.375592701143947,-0.462155399949046,-0.517482873116387,-0.401858842146089,-0.42002445061883,-0.432905339837901,-0.341520624536799,-0.39033267852168,-0.427920151279689,-0.411198351534527,-0.400409496351469,-0.514045115245343,-0.44506012177564
"2add40483",102000,11.5327280922664,"Low",-0.472385036081308,-0.408012566537653,-0.40251895507784,-0.373291859756903,-0.47188722333885,-0.426095628755398,-0.485689546657992,-0.486459351424842,-0.416022885145062,-0.524888859409,-0.369320671244024,-0.534713498863293,-0.432724686830759,-0.52264939932721,-0.387183581938256,-0.450124650101684,-0.331725283441068,-0.336433114557653,-0.416880486431816,-0.401524031215333,-0.463753379523689,-0.421839007535777,-0.388199100768105,-0.352057182106819,-0.340156038098154,-0.391076813990923,-0.455760092412857,-0.392454963709143,-0.401606242290354,-0.417956309813424,-0.522853626753313,-0.364313336765798,-0.418856332239418,-0.394481967191425,-0.453573950739758,-0.378696298775744,-0.523751550638262,-0.420884459811967,-0.377479167990418,-0.341851970820836,-0.324229032729054,-0.403770269997611,-0.439987946321977,-0.398309720978588,-0.342791146623014,-0.408325719802765,-0.385952869873926,-0.459441373275392,-0.428429181280703,-0.385873353704365,-0.391134143627963,-0.463451166543941,-0.376411501320463,-0.461885985777816,-0.38449599852985,-0.375592701143947,-0.462155399949046,-0.517482873116387,-0.401858842146089,-0.42002445061883,-0.432905339837901,-0.341520624536799,-0.39033267852168,-0.427920151279689,-0.411198351534527,-0.400409496351469,-0.514045115245343,-0.44506012177564
"83a8ff30e",113000,11.6351430976945,"Low",-0.472385036081308,-0.408012566537653,-0.40251895507784,-0.373291859756903,-0.47188722333885,-0.426095628755398,-0.485689546657992,-0.486459351424842,-0.416022885145062,-0.524888859409,-0.398727531431848,-0.534713498863293,-0.432724686830759,-0.52264939932721,-0.387183581938256,-0.450124650101684,-0.331725283441068,-0.354852955996988,-0.416880486431816,-0.401524031215333,-0.463753379523689,-0.421839007535777,-0.388199100768105,-0.365367986155044,-0.340156038098154,-0.391076813990923,-0.455760092412857,-0.392454963709143,-0.401606242290354,-0.417956309813424,-0.542434400837705,-0.393888880061188,-0.418856332239418,-0.394481967191425,-0.453573950739758,-0.378696298775744,-0.523751550638262,-0.420884459811967,-0.368458343163045,-0.341851970820836,-0.324229032729054,-0.403770269997611,-0.439987946321977,-0.398309720978588,-0.342791146623014,-0.408325719802765,-0.385952869873926,-0.459441373275392,-0.428429181280703,-0.385873353704365,-0.391134143627963,-0.463451166543941,-0.388308049985288,-0.461885985777816,-0.38449599852985,-0.367870864752695,-0.462155399949046,-0.517482873116387,-0.401858842146089,-0.42002445061883,-0.432905339837901,-0.341520624536799,-0.39033267852168,-0.427920151279689,-0.411198351534527,-0.400409496351469,-0.514045115245343,-0.44506012177564
"9f1a79947",88000,11.3850920934603,"Low",-0.472385036081308,-0.408012566537653,-0.40251895507784,-0.373291859756903,-0.47188722333885,-0.426095628755398,-0.485689546657992,-0.486459351424842,-0.416022885145062,-0.524888859409,-0.398727531431848,-0.534713498863293,-0.432724686830759,-0.52264939932721,-0.387183581938256,-0.450124650101684,-0.331725283441068,-0.336433114557653,-0.416880486431816,-0.401524031215333,-0.463753379523689,-0.421839007535777,-0.388199100768105,-0.370059017039324,-0.340156038098154,-0.391076813990923,-0.455760092412857,-0.392454963709143,-0.397160169562928,-0.417956309813424,-0.549598099022906,-0.364313336765798,-0.418856332239418,-0.394481967191425,-0.453573950739758,-0.378696298775744,-0.523751550638262,-0.420884459811967,-0.377479167990418,-0.341851970820836,-0.324229032729054,-0.403770269997611,-0.439987946321977,-0.398309720978588,-0.342791146623014,-0.408325719802765,-0.385952869873926,-0.459441373275392,-0.428429181280703,-0.385873353704365,-0.391134143627963,-0.463451166543941,-0.371652883282119,-0.461885985777816,-0.38449599852985,-0.366642390781359,-0.462155399949046,-0.517482873116387,-0.401858842146089,-0.42002445061883,-0.432905339837901,-0.341520624536799,-0.39033267852168,-0.427920151279689,-0.411198351534527,-0.400409496351469,-0.514045115245343,-0.44506012177564
"a9b88188e",186666.66,12.1370797383289,"Low",-0.472385036081308,-0.408012566537653,-0.40251895507784,-0.373291859756903,-0.47188722333885,-0.426095628755398,-0.485689546657992,-0.486459351424842,-0.416022885145062,-0.524888859409,-0.369320671244024,-0.534713498863293,-0.432724686830759,-0.52264939932721,-0.387183581938256,-0.450124650101684,-0.331725283441068,-0.336433114557653,-0.416880486431816,-0.401524031215333,-0.463753379523689,-0.421839007535777,-0.388199100768105,-0.352057182106819,-0.340156038098154,-0.391076813990923,-0.455760092412857,-0.392454963709143,-0.371550790652954,-0.417956309813424,-0.501171499290943,-0.364313336765798,-0.418856332239418,-0.394481967191425,-0.453573950739758,-0.378696298775744,-0.523751550638262,-0.420884459811967,-0.347586630817359,-0.341851970820836,-0.324229032729054,-0.403770269997611,-0.439987946321977,-0.398309720978588,-0.342791146623014,-0.408325719802765,-0.385952869873926,-0.459441373275392,-0.428429181280703,-0.385873353704365,-0.391134143627963,-0.463451166543941,-0.358150300627845,-0.461885985777816,-0.38449599852985,-0.363892948451002,-0.462155399949046,-0.517482873116387,-0.401858842146089,-0.42002445061883,-0.432905339837901,-0.341520624536799,-0.39033267852168,-0.427920151279689,-0.411198351534527,-0.400409496351469,-0.514045115245343,-0.44506012177564
"03ec1414d",200000,12.2060726455302,"Low",-0.470546951084076,-0.431063668556647,-0.426838735380803,-0.399016931674749,-0.470044435646068,-0.424172573739051,-0.483857289194344,-0.484627302040096,-0.414019579300137,-0.373729486951693,-0.398727531431848,-0.383305858965559,-0.430834141734021,-0.371737893058272,-0.40881747748712,-0.448232573725577,-0.330640771474441,-0.33535312381919,-0.437790925213264,-0.425823232203104,-0.46190495235641,-0.419783771237074,-0.416323494746212,-0.351001699893986,-0.339087193867038,-0.413441747497512,-0.45385129205659,-0.420575605199232,1.11005848503448,-0.438866928382328,0.0234977557932338,-0.363263317477204,-0.416848688508178,-0.416783567752627,-0.451578170641922,-0.405979556864475,-0.372820594003393,-0.441824465767679,0.12662574883336,-0.340781422367975,-0.323144084526027,-0.425442811017053,-0.438101712001722,-0.420210149035747,-0.341721832700836,-0.429687957822027,-0.408322361405387,-0.457455675721795,-0.42630612817831,-0.408517052356495,-0.416843366923979,-0.46150826236992,-0.357079611301545,-0.459905433205416,-0.407042884764482,-0.375592701143947,-0.460249620112259,-0.367112851562391,-0.42617063603215,-0.417863954911738,-0.430955869110016,-0.340421933684782,-0.412823390863288,-0.426017147058253,-0.409203506612967,-0.423273726699919,-0.363190891469622,-0.443094713288895
"38e7f19a2",9000000,16.0127351353005,"Low",-0.470546951084076,-0.431063668556647,-0.426838735380803,-0.399016931674749,-0.470044435646068,-0.424172573739051,-0.483857289194344,-0.484627302040096,-0.414019579300137,-0.373729486951693,1.08031573245277,-0.383305858965559,-0.430834141734021,-0.371737893058272,-0.40881747748712,-0.448232573725577,-0.330640771474441,-0.33535312381919,-0.437790925213264,-0.425823232203104,-0.46190495235641,-0.419783771237074,-0.416323494746212,-0.381786597768297,-0.339087193867038,-0.413441747497512,-0.45385129205659,-0.420575605199232,-0.38382195138065,-0.438866928382328,-0.549598099022906,-0.0438824505299387,-0.416848688508178,-0.416783567752627,-0.451578170641922,-0.405979556864475,-0.372820594003393,-0.441824465767679,-0.377479167990418,-0.340781422367975,-0.323144084526027,-0.425442811017053,-0.438101712001722,-0.420210149035747,-0.341721832700836,-0.429687957822027,-0.408322361405387,-0.457455675721795,-0.42630612817831,-0.408517052356495,-0.416843366923979,-0.46150826236992,0.120269380007098,-0.459905433205416,-0.407042884764482,-0.375592701143947,-0.460249620112259,-0.367112851562391,-0.42617063603215,-0.417863954911738,-0.430955869110016,-0.340421933684782,-0.412823390863288,-0.426017147058253,-0.409203506612967,-0.423273726699919,-0.363190891469622,-0.443094713288895
"8acfb5133",17000000,16.6487239020205,"Low",-0.470546951084076,-0.431063668556647,-0.426838735380803,-0.399016931674749,-0.470044435646068,-0.424172573739051,-0.483857289194344,-0.484627302040096,-0.414019579300137,-0.373729486951693,-0.368276640704812,-0.383305858965559,-0.430834141734021,-0.371737893058272,-0.40881747748712,-0.448232573725577,-0.330640771474441,-0.33535312381919,-0.437790925213264,-0.425823232203104,-0.46190495235641,-0.419783771237074,-0.416323494746212,-0.351001699893986,-0.339087193867038,-0.413441747497512,-0.45385129205659,-0.420575605199232,-0.401606242290354,-0.438866928382328,-0.499452211726494,-0.363263317477204,-0.416848688508178,-0.416783567752627,-0.451578170641922,-0.405979556864475,-0.372820594003393,-0.441824465767679,-0.346525357308257,-0.340781422367975,-0.323144084526027,-0.425442811017053,-0.438101712001722,-0.420210149035747,-0.341721832700836,-0.429687957822027,-0.408322361405387,-0.457455675721795,-0.42630612817831,-0.408517052356495,-0.416843366923979,-0.46150826236992,-0.357079611301545,-0.459905433205416,-0.407042884764482,-0.0246001379052109,-0.460249620112259,-0.367112851562391,-0.42617063603215,-0.417863954911738,-0.430955869110016,-0.340421933684782,-0.412823390863288,-0.426017147058253,-0.409203506612967,-0.423273726699919,-0.363190891469622,-0.443094713288895
"dd6977239",5700000,15.5559767328048,"Low",-0.470546951084076,-0.431063668556647,-0.426838735380803,-0.399016931674749,-0.470044435646068,-0.424172573739051,-0.483857289194344,-0.484627302040096,-0.414019579300137,-0.373729486951693,-0.368276640704812,-0.383305858965559,-0.430834141734021,-0.371737893058272,-0.40881747748712,-0.448232573725577,-0.330640771474441,-0.33535312381919,-0.437790925213264,-0.425823232203104,-0.46190495235641,-0.419783771237074,-0.416323494746212,-0.351001699893986,-0.339087193867038,-0.413441747497512,-0.45385129205659,-0.420575605199232,-0.370483733198372,-0.438866928382328,-0.499452211726494,-0.363263317477204,-0.416848688508178,-0.416783567752627,-0.451578170641922,-0.405979556864475,-0.372820594003393,-0.441824465767679,-0.346525357308257,-0.340781422367975,-0.323144084526027,-0.425442811017053,-0.438101712001722,-0.420210149035747,-0.341721832700836,-0.429687957822027,-0.408322361405387,-0.457455675721795,-0.42630612817831,-0.408517052356495,-0.416843366923979,-0.46150826236992,-0.357079611301545,-0.459905433205416,-0.407042884764482,-0.375592701143947,-0.460249620112259,-0.367112851562391,-0.42617063603215,-0.417863954911738,-0.430955869110016,-0.340421933684782,-0.412823390863288,-0.426017147058253,-0.409203506612967,-0.423273726699919,-0.363190891469622,-0.443094713288895
"7ff66b22b",2253333.34,14.6279211623096,"Low",-0.455229576107149,0.566536802154297,-0.436296427720844,-0.189405233375399,-0.523792410018872,-0.395540422341791,-0.203521897256127,4.813048835516,-0.472449333110443,-0.392486489373403,-0.346526004471214,0.393625315108213,-0.422011597949243,-0.460742635441704,-0.410199643036075,-0.432675502350956,1.1500193168983,-0.159854628819055,0.235409034445021,-0.307702116290331,-0.375953089077933,1.57550813542019,-0.4749159822006,-0.381786597768297,-0.285644982311254,-0.460035358969573,-0.449079291165922,-0.47916027497025,-0.33873877392455,-0.482430717067545,-0.549598099022906,-0.233031757905774,-0.373483583913403,-0.453023668664581,0.840689442706402,-0.327350722789313,-0.494622977693547,-0.485449478175412,-0.342103384353662,-0.33899717494654,0.0882321091215306,-0.470593938140891,-0.451080799191404,3.12340077965725,-0.290751202410352,-0.474192620362157,-0.454925468762598,-0.299460340373926,-0.344073204678969,-0.392792261625849,-0.33697813966139,-0.448555567876447,0.0462133682713648,0.0178878722003797,-0.454015564419965,-0.32759446812105,-0.208792557255273,-0.4955310451523,-0.47682020662811,-0.39085775857309,-0.422833074410497,-0.338224551980749,-0.449526983920773,-0.432836245518397,-0.155098262077311,-0.440104340706417,-0.514045115245343,-0.490482896783407
"e6df75d80",600000,13.3046849341983,"Low",-0.514865223705145,-0.432536377852305,-0.428189834286524,-0.381152298398467,-0.462366153592811,-0.470646403300791,0.702529418518046,-0.480047178578232,-0.33642486624005,-0.471927911394761,-0.318511185002341,-0.347679349533995,-0.407202328024794,-0.22787626737416,-0.346469792398379,-0.207218084310966,-0.27641517314308,-0.328153185562775,2.94563423872936,-0.443710144041324,-0.446501392629084,-0.452325012633201,-0.4749159822006,-0.348890735468319,-0.370261817274579,-0.460035358969573,-0.509524635781044,0.00232759765449549,-0.401606242290354,-0.482430717067545,-0.220067982503626,0.0348689961145925,1.53223876723692,-0.4531785408907,-0.435168424279599,-0.462819677882665,-0.29783251140348,-0.475851975445711,-0.345994720553705,-0.199528500909624,2.81416446922568,-0.248851735040465,-0.397359050684217,-0.465836040821493,-0.29199873531956,-0.414853070308651,-0.454925468762598,-0.448189087138342,0.476079900884489,-0.417322935165656,1.15427583449924,0.00720265211350659,1.10470873339421,-0.473533519729393,-0.337001399167691,-0.21428236837049,-0.308613071098613,-0.504813533660075,-0.47682020662811,-0.0573219220542883,-0.437941472551603,-0.172322233326272,-0.459679041574971,-0.266006208772551,-0.420840101988731,-0.470907539925857,-0.452161849725668,-0.41383196580037
"18d789f9f",370000,12.8212582846204,"Low",-0.447570888618685,-0.24323987326062,-0.461967306929528,-0.284397444574124,1.31899528276297,-0.225955459959977,-0.490422878439084,-0.457350123329467,0.114074101488816,-0.524888859409,-0.230522610645345,-0.534713498863293,-0.485975040388884,-0.0987753291645287,-0.39379393891152,-0.454539494979269,-0.338103245898725,0.363940879335194,-0.44592276251716,-0.350338213194835,-0.453278958909107,-0.479728163282571,-0.4749159822006,-0.381786597768297,-0.316000158474939,-0.460035358969573,-0.499980633999709,-0.127652256344138,-0.31713086046926,-0.472991896185748,-0.236401214365886,-0.354513156738923,-0.228197099229365,-0.0813922748683227,-0.283766327415608,0.00326931446648766,-0.361016819304286,-0.485449478175412,2.72232387318036,-0.372005752243088,-0.349303391801749,-0.360425187958728,-0.449104745536542,-0.421426839483367,-0.256640088292874,-0.474192620362157,-0.454925468762598,0.386548521955003,0.0685775499894109,-0.455691424548432,0.903878711772416,-0.445533273574028,-0.0987839218033745,-0.207620761707222,-0.454015564419965,-0.295917389288754,-0.386432414434062,-0.492545596549184,-0.47682020662811,-0.192812318756337,-0.461822488968189,-0.335844055134714,-0.0234008705738406,-0.46962766046615,-0.389843280644135,0.973984794594261,-0.461191080637791,-0.115108701152825
"2e6e6851e",2186000,14.5975839477186,"Low",-0.481269113567926,0.977614788159705,-0.4031945045307,-0.385201614083449,-0.162521296998143,-0.48026167838253,-0.528136844565849,1.29398730898378,-0.459928671579663,-0.485388819015047,0.307733133435393,-0.508101119529443,-0.412486158950223,-0.445541330430672,-0.453888093213921,-0.00718957045488252,-0.325579715630181,-0.36685285369101,-0.48135433934128,-0.427173187813535,-0.22645054070188,-0.42895621547952,-0.410073629417744,-0.376450549389796,-0.325726640978092,-0.460035358969573,-0.484073964364151,-0.441275521851658,-0.36159158774352,-0.482430717067545,-0.495153992815373,-0.370488449451085,-0.207719133170721,-0.0822595593345917,0.0745316395906367,-0.121778951773529,-0.523751550638262,-0.427282794965101,-0.377479167990418,-0.344617554324061,-0.299709203340654,0.687908731978235,-0.493116879675822,-0.465836040821493,-0.332929696601436,-0.108423633832348,-0.226052429372672,-0.464074667567118,0.0560987144636514,-0.0164456024240779,-0.423984817839539,-0.386253107362843,-0.271888430572294,0.381911933088489,-0.439610609325617,-0.0908579605225219,-0.300005298835794,-0.223767414956903,-0.31784808771759,-0.436378204046397,-0.230015980342849,-0.324063648276255,-0.459679041574971,-0.411744615397487,-0.375956091253644,-0.354681035654569,-0.351393117775224,-0.258411829151135
"61636fa41",2090000,14.552674623941,"Low",-0.38507599871282,-0.28699428093793,-0.409949999059301,-0.452610831503595,-0.377905051006976,-0.470539567979357,-0.480192774267047,0.21002475634262,-0.409011314687825,-0.427683452741199,-0.202681796266341,-0.534713498863293,-0.280409770203555,-0.52264939932721,0.527449446544296,0.77688687980413,0.0778587359551501,-0.36685285369101,-0.44592276251716,-0.476446567594292,-0.373796590716107,-0.375390667185094,-0.335270553767642,-0.319601104062188,1.120182083375,-0.460035358969573,5.06576307148215,-0.47916027497025,-0.398049384108413,0.229111164790994,3.07523318268918,-0.34602550082279,-0.430663187986724,-0.463245235588465,-0.146223815673129,-0.407722653909033,-0.510090646534084,-0.485449478175412,-0.304980921399841,-0.340246148141545,-0.188580369297905,3.08129472893431,0.0169380295347854,0.284861965359993,-0.319444459322128,-0.207164645121381,-0.175306824619334,-0.195453914074579,-0.488228510331429,-0.455691424548432,-0.47040424879068,-0.145786334091522,0.60343578332197,-0.446701749389415,-0.454015564419965,1.82688563317912,-0.457073320384282,-0.438511172015584,-0.444066817642723,-0.407781641611976,-0.487815432006651,-0.372467083535261,-0.449370798418401,-0.418087962802272,-0.392801449477282,-0.312128162506064,-0.514045115245343,-0.426716309232691
"cc8cf9c8b",450000,13.0170028617465,"Low",0.0139926783738914,-0.479086797762887,-0.444740795881595,-0.403661736326583,-0.476187061288674,-0.39212165679992,-0.494545457732293,0.294070021867825,-0.205341887120472,-0.478548029896541,-0.393449377619179,-0.497579946304433,-0.416655053508485,-0.496124223626801,-0.440066437724369,-0.503418134695383,-0.334526939354856,-0.312025323868403,-0.423269787170591,-0.0603902484592443,-0.506575275565654,-0.387242529840947,-0.4749159822006,-0.342323291174845,-0.249215208100727,-0.460035358969573,-0.509524635781044,-0.44830568222418,0.320435968643624,0.839004206384026,-0.511282546358565,-0.393888880061188,0.0393325804192366,0.728883724966084,-0.26404136744867,-0.4135582396669,-0.34907926469331,-0.485449478175412,-0.262083361767319,-0.327399566707213,-0.2811204241288,-0.470593938140891,-0.481327915174229,-0.0917037281783702,-0.325800937120249,-0.365601243764241,-0.454925468762598,-0.252781740464516,-0.435781236329008,-0.307626795028673,-0.411130206191531,1.42472787324205,-0.352618405775296,-0.491264182268418,-0.172179486487067,-0.342248407636267,-0.142214395937414,-0.331730495726606,-0.402534169754036,-0.460059091421606,-0.412036005513819,-0.200469647367472,-0.400745044305262,-0.442324837068612,-0.328611771781967,-0.0273838112747057,-0.514045115245343,0.0150420049712529
"1e6b7b391",4870000,15.3986044950588,"Low",-0.462888263595612,-0.468521709337514,1.05937006091138,-0.0121404334435881,-0.523792410018872,-0.262475697781135,-0.338070670336713,0.701624674582696,-0.158836574294222,-0.0526537396153682,1.05711505438362,-0.48166556663635,1.40457005634927,-0.34834110186738,-0.444122793139781,-0.424581619024231,2.80540633202264,-0.28513355448069,-0.453183331538496,-0.4273756811551,-0.51581741140205,0.121999354201646,-0.4749159822006,-0.349242562872597,-0.336415083289249,-0.460035358969573,-0.43815671240995,-0.47916027497025,-0.369950204471081,2.9445873261695,-0.417499504487786,-0.361163278900017,-0.465366745346468,-0.425456412415317,-0.442264530185358,-0.462819677882665,-0.228940426583584,-0.427282794965101,-0.174068412079069,-0.0825197175197926,-0.157147009462969,-0.470593938140891,-0.410017779836947,-0.465836040821493,-0.288256136591937,-0.474192620362157,-0.454925468762598,-0.414564608564099,-0.438690604608934,-0.338174820773087,-0.398989739635079,-0.445317394253079,0.0488900915871142,-0.507658757440259,-0.223327514401422,-0.375592701143947,-0.473363199056495,-0.441431985656442,-0.47682020662811,-0.452071803607359,-0.355446369583285,-0.195455778988901,-0.414072874882266,0.382838938894398,-0.0763051625461267,-0.357380285070705,-0.489027538864435,-0.450137427033063
"7862786dc",3513333.34,15.0720758143069,"Low",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.124913122014338,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.339934437124295,-0.0899552288463469,-0.223555734322297,-0.176868917254363,-0.359471280169694,-0.211963113368341,-0.128178660696244,-0.381786597768297,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.270215901049461,-0.224629895502279,-0.538852551745104,-0.253886308248689,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.237135573804282,-0.361689558385381,-0.327986168574701,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.32389993399787,-0.210823916385688,-0.454925468762598,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.430745612947922,-0.346688433984676,-0.259636617984702,-0.176041683548236,-0.375592701143947,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.29603482326332,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"dbf23d64e",3244909.1,14.9925978954013,"Low",-0.499649963540239,-0.0844007065265415,-0.413778111499593,-0.393300249026339,0.0157348766138041,0.0127882594627382,0.294928476917245,-0.330582482939402,-0.394577238984225,-0.487816195799033,-0.375460564383658,-0.357887058106816,-0.485975040388884,-0.347999623276552,-0.0342305813339147,-0.251141284547696,-0.314493593907165,-0.330313167039699,0.840069222541892,-0.408948787072708,1.33260975587703,-0.459923159572416,-0.444057272141289,-0.381786597768297,-0.364917596119001,-0.346346946977744,-0.460213959910813,-0.425652943246053,-0.367816089561916,-0.440028629413934,-0.362654231181882,-0.358888237108064,-0.401791360523881,-0.448996990785475,-0.509788423495451,-0.379454167055987,-0.38956621838916,-0.485449478175412,0.340649239835737,-0.204413941637265,-0.327031815586872,-0.199687175397867,-0.243679857351923,-0.465836040821493,-0.318624651981792,-0.474192620362157,-0.454925468762598,-0.270866295602129,-0.444499514971343,0.754724341943015,-0.435768211850213,-0.437221960194658,-0.382895121208267,-0.129392186504557,-0.306583980541289,-0.375592701143947,-0.47136666916018,-0.444163767716336,-0.47682020662811,-0.330579928345227,0.0234657575598916,-0.297865974683347,-0.419070810958179,-0.394300410034328,-0.418106426353573,-0.0803102714731659,-0.488645813812991,-0.488135324443457
"b3b9034fe",10491200,16.1660473684915,"Low",-0.462888263595612,-0.479086797762887,-0.274840108487285,-0.131047432530521,-0.523792410018872,-0.420967482045138,1.15986088144471,-0.19404391249736,-0.318528667358722,-0.380717388343545,0.319948290744181,-0.517030854787645,0.285997540779197,-0.433644656943778,-0.453888093213921,2.13497725748367,-0.0683244395464791,1.79177863481065,-0.394227511085247,-0.452822344411738,-0.389546730537297,-0.105332617535552,0.489125744715598,-0.189161093926177,1.88321810332768,-0.460035358969573,-0.414084617967694,-0.47916027497025,-0.198287336465164,-0.32269682522175,-0.0596011431551065,-0.267108774142106,-0.412833401045699,-0.463245235588465,0.300165666209355,-0.416589712787871,-0.444485256259585,-0.485449478175412,-0.364470528357079,1.86722476165781,-0.165826595087181,-0.470593938140891,-0.493116879675822,0.994192496322402,2.30037465001395,-0.474192620362157,-0.282571643386514,-0.211174019707222,-0.327584158917053,0.173300204677393,-0.47040424879068,-0.511699953532127,0.873766993390555,-0.400983994176512,-0.172179486487067,-0.375592701143947,-0.428963067791681,-0.337587642950694,0.350456113105905,5.82956946476218,-0.114166875828763,1.654068193009,-0.459679041574971,-0.413330452248683,-0.309461260534996,0.227721720721233,-0.514045115245343,-0.442112009045523
